0,1,2,3,4,5
68.925,12.0,8.0,1007.7,320.0,2.6
7.25,13.3,7.2,1018.2,290.0,3.1
7.625,15.0,4.0,1018.2,290.0,4.1
8.55,16.1,5.0,1017.8,270.0,2.6
9.275,17.8,5.6,1017.5,270.0,2.6
11.625,18.9,6.1,1017.0,270.0,4.6
11.5,19.4,6.7,1016.6,290.0,4.6
10.8,20.0,6.7,1016.3,300.0,4.6
37.5,20.6,7.2,1016.2,290.0,5.7
72.625,20.6,6.7,1016.2,310.0,4.1
87.925,20.0,7.2,1016.1,290.0,3.1
86.925,17.2,8.9,1016.5,310.0,2.6
37.7,13.3,8.3,1016.4,310.0,2.6
5.25,10.6,7.2,1017.1,70.0,2.1
5.15,8.9,6.7,1017.2,0.0,0.0
5.5,7.2,6.7,1017.3,80.0,1.5
5.125,7.8,6.7,1017.4,80.0,2.6
5.425,8.3,6.7,1017.2,70.0,2.6
5.875,7.2,6.1,1016.8,80.0,2.6
6.15,7.2,6.1,1016.4,70.0,3.1
29.65,7.2,5.6,1016.4,80.0,2.6
66.4,7.2,5.6,1016.6,80.0,2.6
164.725,9.4,6.1,1016.8,90.0,2.6
98.975,13.3,8.3,1017.0,90.0,1.5
59.325,17.8,10.0,1016.5,70.0,2.1
28.5,21.1,9.4,1016.0,140.0,2.1
17.675,22.8,8.3,1015.5,140.0,2.1
18.55,23.9,9.4,1015.1,190.0,2.6
19.7,25.6,9.4,1014.1,80.0,2.1
20.85,26.1,8.9,1013.2,100.0,2.6
19.625,27.2,9.4,1012.3,100.0,2.6
76.65,27.2,11.1,1011.6,130.0,2.6
138.925,26.7,11.7,1011.3,100.0,2.1
180.95,25.6,12.2,1011.0,130.0,2.1
109.725,24.4,13.9,1010.5,110.0,1.5
113.0,22.2,15.0,1010.2,80.0,2.1
48.8,20.0,13.9,1010.3,110.0,1.5
12.975,20.0,13.3,1010.6,70.0,2.6
11.975,20.0,12.2,1010.6,80.0,3.1
7.475,18.9,12.8,1010.4,60.0,3.1
7.05,17.8,13.9,1009.9,80.0,1.5
5.0,16.1,15.0,1009.7,80.0,2.6
4.975,15.6,14.4,1009.2,0.0,0.0
4.85,15.6,14.4,1009.4,0.0,0.0
28.225,15.6,14.4,1009.6,0.0,0.0
65.675,16.1,15.0,1009.1,110.0,1.5
177.075,16.1,15.0,1009.2,0.0,0.0
178.375,17.2,15.6,1009.3,80.0,1.5
165.475,20.0,15.0,1009.8,80.0,2.1
87.125,22.8,16.1,1009.2,90.0,2.1
20.525,23.3,16.1,1009.0,90.0,2.1
22.575,24.4,16.7,1008.9,90.0,1.5
34.75,25.6,15.6,1008.4,130.0,3.6
75.275,26.1,15.6,1008.2,170.0,5.1
56.325,26.1,15.0,1007.3,170.0,2.6
34.5,25.6,15.6,1007.1,170.0,5.7
105.1,25.0,15.6,1007.1,160.0,4.6
134.95,24.4,16.1,1006.9,180.0,5.1
107.225,23.3,16.1,1007.2,180.0,3.6
106.1,21.7,15.6,1008.5,170.0,2.6
43.525,19.4,15.0,1008.8,140.0,2.1
8.825,16.1,14.4,1009.4,0.0,0.0
5.475,15.0,13.3,1009.8,130.0,1.5
5.275,15.6,14.4,1010.3,140.0,1.5
4.925,14.4,13.9,1010.4,80.0,1.5
5.125,13.3,12.8,1010.9,0.0,0.0
5.0,13.3,13.3,1011.0,50.0,2.1
4.95,13.9,13.3,1011.1,70.0,3.1
28.05,13.9,12.8,1011.7,90.0,1.5
65.6,13.3,12.8,1012.2,90.0,1.5
175.025,15.0,13.3,1013.4,0.0,0.0
110.475,17.8,12.8,1014.1,0.0,0.0
85.5,19.4,12.2,1014.9,0.0,0.0
35.275,21.1,10.0,1015.5,0.0,0.0
17.425,22.8,14.4,1015.9,290.0,4.6
18.975,25.6,6.7,1016.1,20.0,7.7
20.2,26.1,6.7,1016.0,360.0,6.2
20.225,26.7,6.7,1016.2,80.0,4.1
20.3,26.7,6.7,1016.1,60.0,4.1
19.525,26.7,7.2,1016.0,320.0,3.1
42.675,26.7,7.8,1016.2,360.0,3.1
84.725,26.1,7.8,1016.1,40.0,2.1
106.975,25.6,7.8,1016.4,290.0,4.6
108.5,22.8,11.7,1016.9,290.0,1.5
45.475,17.2,12.8,1017.8,0.0,0.0
6.675,16.7,10.0,1018.5,20.0,2.6
5.075,13.3,10.0,1019.0,0.0,0.0
5.475,13.9,10.6,1019.2,90.0,1.5
5.1,13.9,10.0,1019.4,80.0,3.1
5.1,13.3,10.0,1019.7,70.0,3.1
5.225,12.2,10.0,1019.6,80.0,2.6
5.075,11.7,10.0,1020.3,80.0,3.1
28.225,11.1,8.9,1021.3,80.0,3.1
65.125,11.1,9.4,1021.8,80.0,2.6
176.0,13.3,10.0,1022.4,60.0,2.6
133.925,16.7,11.7,1022.5,80.0,2.1
59.475,20.6,12.8,1023.4,80.0,1.5
18.925,23.9,11.7,1023.7,0.0,0.0
22.55,26.1,10.0,1024.3,320.0,1.5
24.325,27.2,11.1,1024.3,290.0,4.6
25.05,28.3,10.0,1023.9,300.0,4.6
23.15,28.3,8.3,1023.8,330.0,2.6
23.4,28.3,10.0,1023.6,310.0,4.1
24.0,28.3,9.4,1023.4,300.0,4.6
43.275,28.3,8.3,1023.4,300.0,3.1
97.6,27.8,8.3,1023.2,310.0,4.6
106.75,25.6,7.8,1023.5,320.0,3.6
108.025,21.7,12.2,1023.7,0.0,0.0
7.25,15.0,11.7,1024.5,90.0,1.5
5.45,13.9,12.2,1024.9,70.0,1.5
4.925,12.2,10.6,1025.3,80.0,2.6
5.075,14.4,9.4,1025.2,70.0,3.1
5.05,13.9,8.9,1025.1,90.0,2.1
5.05,12.8,8.3,1025.3,80.0,2.1
5.125,12.2,7.8,1025.2,70.0,2.6
28.2,12.2,7.8,1025.6,70.0,3.1
69.6667,11.7,8.3,1026.3,70.0,3.1
176.925,13.9,8.9,1026.7,80.0,3.1
124.1,18.9,11.7,1026.8,90.0,1.5
41.2,23.3,12.8,1027.0,0.0,0.0
20.025,26.1,11.1,1027.0,0.0,0.0
22.975,27.2,10.6,1026.4,270.0,3.6
25.225,28.9,11.1,1026.1,290.0,3.1
25.625,28.9,12.2,1025.6,300.0,5.1
27.375,29.4,11.7,1024.9,290.0,2.1
25.9,30.6,13.3,1024.5,300.0,3.1
28.55,30.0,11.7,1023.8,270.0,3.6
54.175,29.4,11.7,1023.5,280.0,2.6
66.0,30.0,11.1,1023.1,240.0,3.1
105.325,28.9,12.2,1023.0,220.0,3.6
105.15,27.2,12.2,1023.1,230.0,2.6
54.575,20.0,15.6,1023.1,0.0,0.0
19.275,18.9,15.6,1023.3,0.0,0.0
13.25,17.2,14.4,1023.2,0.0,0.0
8.4,15.6,13.9,1023.0,120.0,1.5
6.55,15.6,13.9,1022.4,70.0,2.1
5.0,15.0,13.3,1022.0,70.0,2.1
5.625,15.0,12.8,1022.4,80.0,2.6
5.25,15.0,12.8,1022.4,90.0,2.6
28.825,15.0,12.8,1022.3,70.0,3.1
66.0,14.4,12.8,1022.2,80.0,3.1
158.15,17.2,13.9,1021.9,80.0,2.1
163.3,20.6,15.6,1021.8,150.0,1.5
103.875,23.9,16.1,1021.3,180.0,3.1
46.175,25.6,15.0,1020.8,180.0,2.1
31.8,27.8,15.6,1019.6,190.0,4.6
37.6,27.8,15.6,1018.9,220.0,5.1
29.075,29.4,16.1,1017.7,220.0,6.7
29.55,30.6,15.6,1016.5,220.0,6.2
28.85,30.0,16.1,1016.5,230.0,4.6
36.8,31.1,16.7,1016.5,210.0,5.7
90.0,30.0,17.2,1016.5,220.0,3.6
168.675,29.4,17.2,1016.5,210.0,5.7
117.5,28.9,17.8,1016.5,230.0,5.1
118.925,27.8,18.3,1016.5,210.0,3.6
65.1,26.7,18.3,1016.5,210.0,4.1
35.45,26.1,18.3,1016.5,210.0,4.1
35.775,25.6,18.3,1016.5,190.0,4.6
35.5,25.0,18.9,1016.5,200.0,4.6
32.675,25.6,15.0,1016.5,300.0,10.8
14.35,20.6,18.3,1016.5,300.0,6.7
6.775,18.9,13.3,1011.2,310.0,5.1
6.0,18.3,9.4,1011.9,320.0,4.6
29.325,16.7,11.7,1012.3,290.0,2.6
66.225,14.4,10.6,1012.3,280.0,1.5
159.675,16.7,10.6,1012.6,310.0,3.1
82.6,17.2,7.8,1012.9,300.0,5.1
35.6,18.9,7.8,1013.0,300.0,4.1
12.0,20.0,7.2,1012.4,290.0,4.1
13.925,21.1,5.0,1012.4,320.0,3.1
15.55,22.2,5.6,1012.5,300.0,5.1
16.825,22.8,6.7,1012.1,300.0,6.2
18.525,23.9,7.2,1011.9,300.0,5.7
21.675,23.9,8.3,1011.0,320.0,4.6
21.425,23.9,8.3,1010.0,320.0,3.6
88.15,23.9,8.3,1009.6,310.0,4.6
101.4,22.2,9.4,1009.9,360.0,4.1
101.475,20.0,8.3,1010.4,10.0,2.1
5.925,13.9,10.0,1010.8,60.0,2.1
5.3,13.3,8.9,1010.7,170.0,1.5
5.225,12.2,9.4,1010.4,0.0,0.0
5.1,12.2,10.0,1009.7,160.0,1.5
5.075,10.6,8.9,1009.5,0.0,0.0
28.4,11.1,9.4,1009.5,140.0,2.1
65.575,12.2,8.9,1009.5,170.0,2.1
158.25,16.1,10.0,1009.5,250.0,2.1
112.55,16.1,10.0,1010.8,300.0,2.6
35.9,18.3,11.1,1011.2,310.0,4.6
9.85,19.4,11.1,1012.3,290.0,6.2
12.225,20.6,11.1,1012.5,300.0,6.2
12.05,21.1,10.6,1012.5,300.0,6.2
42.775,22.2,8.9,1012.8,300.0,7.2
25.375,22.8,8.3,1012.6,310.0,7.2
15.325,22.8,8.3,1012.4,330.0,4.6
39.625,22.2,7.8,1012.8,320.0,5.7
73.7,22.2,7.2,1012.4,330.0,3.1
93.5,21.1,7.2,1012.6,10.0,3.1
91.625,18.9,6.7,1013.2,20.0,3.6
38.35,15.6,8.3,1013.7,30.0,2.1
5.7,12.8,8.3,1014.3,60.0,2.1
5.4,10.6,8.9,1014.3,90.0,1.5
5.5,10.6,7.8,1013.6,130.0,1.5
5.425,10.6,7.8,1013.4,80.0,2.6
5.65,8.3,7.2,1013.7,80.0,1.5
5.475,7.8,6.7,1013.3,40.0,1.5
6.275,7.8,7.2,1012.9,80.0,2.6
29.225,9.4,7.8,1012.9,80.0,2.6
66.575,10.0,7.8,1012.4,70.0,3.1
171.675,11.7,8.3,1012.8,60.0,2.1
186.175,18.9,11.1,1012.6,0.0,0.0
156.7,20.0,10.6,1012.8,0.0,0.0
37.8,21.1,8.9,1012.9,30.0,1.5
15.375,22.2,10.0,1012.5,30.0,2.1
15.925,22.8,10.0,1012.2,250.0,3.6
18.075,23.9,10.6,1012.1,270.0,3.1
55.025,24.4,9.4,1011.8,270.0,3.6
25.425,24.4,11.1,1011.7,280.0,3.6
129.525,24.4,11.7,1011.4,360.0,3.1
173.175,22.2,11.1,1012.1,350.0,3.6
98.75,20.6,9.4,1012.4,340.0,3.1
99.175,20.0,8.9,1012.8,350.0,1.5
38.975,15.0,7.8,1013.4,310.0,2.6
6.05,11.7,7.8,1014.6,340.0,2.1
5.75,8.9,6.7,1015.3,90.0,1.5
5.85,7.2,5.6,1015.4,70.0,1.5
6.05,9.4,7.2,1015.2,60.0,2.6
6.7,8.3,6.7,1015.5,120.0,1.5
7.175,7.2,6.1,1015.8,80.0,2.1
7.2,6.7,5.6,1016.7,0.0,0.0
30.425,6.7,6.1,1017.3,80.0,3.1
66.45,7.2,6.1,1017.9,80.0,2.6
180.025,10.0,7.2,1018.2,60.0,3.1
122.6667,13.9,7.8,1018.6,80.0,1.5
59.225,18.3,10.0,1019.1,80.0,1.5
14.025,22.2,9.4,1019.3,80.0,2.1
18.025,23.9,7.8,1019.3,50.0,5.1
18.875,24.4,7.8,1019.4,20.0,2.6
19.0,25.6,6.7,1019.1,20.0,2.1
21.875,26.1,7.8,1018.9,60.0,3.1
21.225,26.7,6.7,1018.6,0.0,0.0
20.95,28.3,7.8,1018.2,0.0,2.6
46.5,27.2,6.7,1018.1,0.0,1.5
93.325,26.7,8.9,1018.3,300.0,4.6
116.9,26.1,9.4,1018.2,340.0,4.6
118.275,23.9,9.4,1018.6,360.0,2.6
47.8,19.4,10.0,1018.9,20.0,1.5
11.475,14.4,10.6,1019.8,0.0,0.0
6.675,12.8,10.0,1019.9,0.0,0.0
5.4,11.7,10.0,1020.2,0.0,0.0
5.35,11.1,10.0,1020.2,0.0,0.0
5.425,11.1,9.4,1020.4,0.0,0.0
5.425,12.8,10.6,1020.4,110.0,1.5
5.4,12.2,10.6,1020.5,70.0,2.6
28.675,12.2,10.0,1020.9,70.0,3.1
66.7,12.2,10.0,1021.3,70.0,2.6
185.775,13.9,11.1,1021.7,90.0,2.6
145.75,17.8,12.8,1021.8,80.0,2.1
67.45,22.2,15.0,1022.3,80.0,1.5
33.925,23.9,15.6,1022.6,230.0,2.6
24.25,26.1,15.0,1022.7,350.0,1.5
68.75,26.7,14.4,1022.6,350.0,1.5
25.9,26.1,11.7,1022.2,30.0,2.1
196.075,28.9,12.2,1021.5,140.0,3.6
69.25,28.9,12.2,1021.2,0.0,0.0
25.65,28.3,12.2,1021.1,0.0,0.0
37.225,30.0,12.2,1020.5,0.0,3.1
86.0,30.0,12.8,1020.5,80.0,2.6
121.95,26.1,14.4,1020.8,150.0,2.1
55.275,22.2,15.0,1020.4,130.0,2.1
22.05,19.4,14.4,1020.8,140.0,2.1
16.2,20.6,13.9,1020.6,130.0,2.6
12.6,20.6,13.9,1020.7,150.0,3.1
12.55,20.0,13.9,1021.4,140.0,1.5
6.975,17.2,14.4,1022.1,130.0,1.5
8.425,19.4,14.4,1022.0,140.0,2.6
8.55,19.4,15.0,1021.7,160.0,2.1
30.125,18.3,15.0,1021.5,150.0,2.1
67.6,18.9,15.0,1021.6,140.0,2.6
191.75,20.6,15.6,1021.8,140.0,2.6
155.225,21.7,16.1,1021.8,160.0,3.6
72.525,23.9,17.2,1022.0,180.0,3.6
36.675,26.1,16.1,1021.8,190.0,4.1
25.15,27.8,15.6,1021.9,210.0,4.1
26.275,28.9,15.0,1021.6,200.0,4.6
27.525,30.0,15.6,1020.9,200.0,3.1
28.725,30.6,15.6,1020.3,170.0,4.1
29.075,31.1,14.4,1019.6,160.0,4.1
28.875,30.0,13.9,1018.9,160.0,5.7
53.55,30.0,13.9,1018.7,180.0,5.7
128.3,30.0,15.0,1017.9,190.0,6.7
121.8,28.9,15.6,1017.3,180.0,6.2
120.2,26.1,15.0,1017.1,180.0,5.7
54.9,25.0,14.4,1017.0,160.0,4.6
24.8,24.4,14.4,1017.6,160.0,5.7
21.425,22.8,14.4,1017.3,170.0,5.1
16.1,22.2,14.4,1017.2,170.0,4.6
10.025,21.1,13.9,1016.0,160.0,5.1
9.55,21.1,13.3,1015.9,180.0,4.6
32.05,20.6,13.3,1015.6,180.0,4.1
69.55,20.0,12.8,1015.6,160.0,5.7
191.2,20.6,12.8,1015.5,160.0,4.1
187.9,20.6,13.3,1015.6,170.0,3.6
183.375,21.1,13.9,1015.8,170.0,3.6
186.05,18.9,17.2,1015.5,160.0,2.6
192.55,19.4,16.7,1015.3,160.0,3.1
197.725,21.7,17.2,1015.4,170.0,3.1
135.725,22.8,18.3,1014.8,170.0,3.6
78.05,25.0,19.4,1014.0,180.0,4.6
79.725,27.2,19.4,1013.4,190.0,3.6
94.75,27.8,19.4,1012.7,160.0,4.6
54.35,27.8,19.4,1012.3,100.0,2.6
198.025,27.2,19.4,1012.3,150.0,4.1
126.0,27.8,20.0,1012.4,150.0,4.1
126.15,25.6,19.4,1012.8,120.0,2.6
63.85,24.4,19.4,1013.3,160.0,5.1
31.85,23.3,18.9,1014.0,150.0,4.1
30.375,21.7,18.9,1014.0,150.0,2.6
27.575,21.1,18.9,1013.6,130.0,2.1
25.175,20.6,18.9,1013.4,140.0,2.1
17.275,20.0,18.9,1012.9,140.0,2.6
15.5,18.9,18.3,1012.6,120.0,2.1
15.125,18.3,17.8,1012.1,110.0,1.5
40.95,18.3,17.8,1012.2,120.0,2.1
81.075,19.4,18.9,1012.5,140.0,2.1
196.2,20.0,19.4,1012.6,150.0,3.1
192.875,21.7,19.4,1012.9,170.0,3.1
160.15,22.8,19.4,1013.1,180.0,3.1
72.725,25.6,16.7,1011.5,300.0,5.1
133.55,26.7,16.1,1011.0,300.0,5.7
183.475,25.6,14.4,1011.1,320.0,6.2
179.125,23.3,16.1,1012.0,360.0,5.7
167.975,22.2,14.4,1012.5,10.0,3.1
94.45,22.2,13.3,1012.8,360.0,2.6
95.7,21.1,13.9,1013.4,360.0,3.6
44.7,19.4,14.4,1013.7,360.0,1.5
11.4,17.8,14.4,1013.9,310.0,2.6
9.7,16.7,14.4,1013.9,190.0,1.5
8.0,17.8,15.6,1013.6,250.0,1.5
6.05,14.4,13.9,1013.4,0.0,0.0
6.05,13.9,12.8,1013.5,0.0,0.0
5.7,12.8,12.8,1013.1,0.0,0.0
32.3,13.3,13.3,1013.5,350.0,1.5
69.5,13.3,12.8,1014.0,0.0,0.0
171.425,15.6,14.4,1014.2,0.0,0.0
178.8,16.1,14.4,1014.3,300.0,2.6
187.025,16.7,14.4,1014.4,320.0,3.1
188.95,17.8,13.9,1015.0,300.0,3.1
69.9,18.3,14.4,1015.5,300.0,4.1
13.275,21.7,14.4,1014.7,300.0,2.6
18.1,22.2,14.4,1014.5,310.0,4.1
102.825,22.2,15.0,1014.4,290.0,6.2
56.225,21.7,13.9,1014.9,320.0,5.7
30.8,23.9,15.0,1014.6,290.0,6.7
51.325,23.3,13.3,1014.4,300.0,5.7
79.175,22.8,12.8,1014.5,290.0,6.7
95.7,21.7,13.3,1014.8,320.0,4.1
94.7,21.1,12.8,1015.1,320.0,3.6
42.175,18.9,11.7,1015.5,360.0,1.5
8.625,15.0,12.2,1016.1,30.0,1.5
6.0,12.2,11.1,1016.6,0.0,0.0
5.625,12.2,11.1,1016.7,50.0,1.5
5.8,11.1,10.0,1016.7,70.0,1.5
5.775,10.6,9.4,1017.0,70.0,2.1
5.95,11.1,10.6,1017.0,80.0,2.1
6.425,11.1,10.0,1017.1,80.0,2.6
33.7,10.0,9.4,1017.2,70.0,2.1
70.325,10.6,10.0,1017.6,70.0,2.6
170.2,12.8,11.1,1017.7,80.0,2.1
120.25,16.7,12.8,1017.7,0.0,0.0
57.45,18.9,11.7,1017.9,0.0,0.0
22.425,21.1,12.2,1018.2,290.0,1.5
30.55,23.3,12.8,1018.1,240.0,2.1
42.675,23.9,10.0,1017.8,290.0,3.6
19.6,24.4,10.0,1017.4,290.0,1.5
20.25,25.0,9.4,1017.2,290.0,4.1
21.575,26.1,9.4,1016.5,300.0,2.6
120.225,27.2,8.9,1016.1,200.0,4.1
133.225,25.6,8.9,1015.9,250.0,1.5
89.4,25.6,8.9,1015.6,250.0,2.6
98.575,26.1,9.4,1015.6,160.0,3.1
100.625,25.0,8.9,1015.7,230.0,3.1
48.075,21.1,10.6,1016.1,160.0,2.1
9.4,15.0,10.6,1016.6,0.0,0.0
7.55,13.9,10.6,1016.3,140.0,1.5
5.925,12.8,10.6,1016.1,60.0,1.5
6.025,11.7,10.0,1016.0,100.0,2.1
5.425,13.3,10.6,1015.7,90.0,3.1
5.725,11.7,10.0,1015.4,70.0,2.6
5.275,12.2,10.6,1015.1,80.0,3.1
33.525,13.3,10.6,1015.0,70.0,2.6
70.325,12.8,10.6,1015.0,80.0,3.1
171.625,14.4,11.7,1014.7,90.0,3.1
165.6,20.0,13.3,1013.9,140.0,4.1
101.925,21.7,13.9,1013.5,150.0,5.1
119.975,22.8,15.0,1013.3,150.0,4.1
156.725,22.8,16.7,1012.9,180.0,3.1
144.3,25.6,17.2,1012.5,200.0,6.2
160.15,21.1,17.2,1012.4,200.0,5.1
156.8,21.7,15.0,1012.0,290.0,7.7
83.475,22.2,15.0,1012.0,290.0,2.6
69.6,22.8,15.0,1010.8,210.0,2.1
165.025,23.9,14.4,1010.7,280.0,3.6
68.125,25.0,13.3,1010.3,240.0,5.1
94.45,24.4,13.3,1010.6,270.0,5.7
88.35,21.7,13.9,1011.5,280.0,11.8
39.9,16.7,14.4,1011.6,290.0,4.6
7.775,16.7,13.3,1012.8,330.0,3.1
6.375,16.1,12.8,1013.5,310.0,2.6
5.75,15.0,12.8,1013.9,300.0,3.1
5.825,15.6,12.2,1014.4,290.0,5.7
5.875,14.4,12.2,1014.5,300.0,4.1
5.775,14.4,11.7,1014.6,300.0,6.7
5.625,14.4,11.1,1014.6,310.0,5.7
33.525,13.3,10.6,1015.4,300.0,4.6
69.8,12.8,10.6,1016.2,300.0,4.1
155.4,13.9,11.1,1016.5,310.0,3.1
155.55,14.4,11.1,1017.3,300.0,6.2
51.175,15.6,11.1,1017.9,290.0,5.1
10.55,17.2,10.0,1018.0,310.0,6.2
12.95,19.4,9.4,1017.6,310.0,6.2
16.0,21.1,8.9,1017.8,330.0,6.7
16.7,21.7,7.8,1017.5,320.0,8.8
15.5,23.9,8.3,1017.1,290.0,7.2
39.2,23.9,7.2,1016.8,290.0,7.7
85.325,24.4,7.8,1016.7,320.0,6.7
49.0,22.8,8.3,1017.0,310.0,6.2
89.975,21.1,8.9,1017.4,300.0,3.6
92.525,20.0,10.0,1017.7,350.0,1.5
41.475,18.3,10.0,1018.1,10.0,2.1
6.45,13.3,10.6,1018.8,0.0,0.0
5.375,12.2,10.0,1019.1,0.0,0.0
5.375,15.0,9.4,1019.0,280.0,1.5
5.525,12.2,9.4,1019.3,0.0,0.0
5.725,11.1,8.9,1019.1,0.0,0.0
5.9,9.4,8.3,1019.5,70.0,2.1
6.625,9.4,8.3,1019.4,70.0,2.6
69.875,8.3,7.8,1020.0,80.0,1.5
156.325,12.8,10.6,1020.1,0.0,0.0
116.575,17.2,11.7,1020.1,0.0,0.0
45.175,19.4,10.0,1020.2,200.0,1.5
24.15,21.1,10.0,1020.3,200.0,2.1
16.675,23.3,9.4,1020.2,310.0,5.1
34.125,24.4,10.0,1019.6,320.0,4.6
26.075,25.0,9.4,1019.4,300.0,6.2
18.875,25.0,9.4,1018.9,300.0,5.1
122.525,25.6,8.9,1018.5,290.0,5.7
75.9,25.0,8.9,1018.2,300.0,3.6
75.05,25.0,9.4,1017.8,320.0,3.1
145.9,24.4,9.4,1017.8,280.0,4.1
83.125,23.9,9.4,1017.5,270.0,5.1
86.075,22.8,10.0,1017.4,280.0,2.6
46.275,19.4,10.6,1017.5,330.0,1.5
7.775,16.1,10.0,1017.9,320.0,2.1
5.65,13.3,10.0,1018.2,100.0,1.5
5.3,12.2,10.0,1018.7,90.0,1.5
5.475,11.1,10.0,1019.0,60.0,1.5
5.625,11.1,9.4,1018.7,80.0,2.6
5.875,11.7,10.0,1018.4,70.0,3.1
6.55,11.1,9.4,1018.3,80.0,3.1
33.625,11.1,9.4,1018.4,70.0,3.1
145.45,12.2,9.4,1019.1,80.0,2.6
105.85,16.7,11.1,1019.0,80.0,1.5
38.95,20.6,12.2,1018.9,80.0,1.5
17.675,23.9,8.3,1018.5,80.0,1.5
19.525,25.0,8.9,1018.0,80.0,1.5
21.2,26.7,10.0,1017.2,200.0,5.1
24.1,28.3,10.0,1015.4,160.0,4.1
23.425,28.9,8.9,1014.7,150.0,6.7
29.225,28.9,9.4,1013.7,220.0,3.6
54.8,28.9,11.1,1013.3,190.0,4.6
96.0,28.3,12.8,1012.6,200.0,4.6
91.4,26.1,15.6,1012.3,190.0,4.6
90.25,24.4,15.6,1012.2,190.0,5.1
56.575,23.3,16.1,1011.7,200.0,5.1
25.9,22.2,17.2,1011.6,180.0,4.6
25.425,21.7,17.2,1011.6,170.0,3.1
23.85,21.1,17.8,1011.1,160.0,3.1
20.0,20.6,17.8,1010.5,170.0,3.6
12.475,20.6,17.8,1010.3,140.0,1.5
12.725,20.0,17.2,1009.6,0.0,0.0
12.85,19.4,17.2,1009.5,0.0,0.0
38.075,18.3,16.7,1009.5,0.0,0.0
73.425,16.1,15.6,1009.7,0.0,0.0
150.875,19.4,17.8,1009.3,0.0,0.0
152.275,21.1,17.8,1009.8,210.0,1.5
51.9,23.3,17.8,1010.0,310.0,2.1
33.05,25.6,17.8,1010.2,290.0,4.6
33.0,26.1,16.7,1010.0,260.0,5.1
37.525,27.8,16.7,1009.9,270.0,3.6
56.35,27.2,16.1,1010.0,290.0,4.1
29.1,30.0,16.7,1009.8,300.0,5.7
28.6,28.9,17.2,1009.6,320.0,4.1
38.025,28.9,17.2,1009.4,300.0,5.1
72.35,27.8,16.7,1009.4,310.0,5.1
97.075,27.8,16.1,1009.6,300.0,4.6
107.0,26.7,17.2,1010.2,350.0,2.6
59.375,21.7,16.7,1010.5,0.0,0.0
23.625,18.9,16.7,1011.1,0.0,0.0
15.85,17.8,16.1,1011.3,0.0,0.0
13.575,17.8,16.7,1012.0,0.0,0.0
6.775,16.7,15.6,1012.0,0.0,0.0
6.0,16.1,15.0,1011.8,0.0,0.0
5.825,16.1,15.0,1011.9,0.0,0.0
32.625,15.0,14.4,1012.7,80.0,1.5
69.15,14.4,13.9,1013.0,80.0,1.5
160.75,17.8,16.1,1012.9,0.0,0.0
127.525,21.7,17.8,1012.6,0.0,0.0
68.075,24.4,17.8,1012.6,180.0,2.1
35.125,26.1,17.2,1012.8,220.0,1.5
128.15,27.8,17.2,1012.7,280.0,3.1
93.975,28.9,17.2,1012.5,280.0,2.1
72.6,29.4,16.7,1012.0,300.0,3.1
30.725,30.6,17.2,1011.4,300.0,2.1
32.375,31.7,17.8,1011.0,300.0,1.5
32.225,31.7,16.7,1010.2,300.0,2.1
57.825,32.2,16.7,1009.4,330.0,4.1
86.85,32.2,16.1,1009.0,310.0,3.1
84.05,31.1,15.6,1009.3,330.0,1.5
84.675,27.8,17.2,1009.1,0.0,0.0
50.325,25.0,18.3,1008.9,50.0,1.5
33.35,21.7,17.8,1009.3,0.0,0.0
30.5,21.7,17.8,1009.7,0.0,0.0
23.6,18.9,17.8,1009.9,20.0,1.5
13.475,19.4,17.8,1009.4,60.0,2.1
13.975,18.9,17.8,1008.9,80.0,1.5
13.875,20.6,17.8,1008.2,70.0,2.1
41.375,20.0,17.8,1008.2,90.0,2.1
68.725,20.0,17.8,1008.2,80.0,2.1
136.9,21.1,18.3,1008.4,90.0,2.1
135.225,21.7,18.9,1008.9,0.0,0.0
129.3,20.6,20.0,1008.9,0.0,2.1
87.2,22.2,20.6,1009.6,0.0,2.1
66.075,25.0,20.6,1009.6,360.0,2.1
59.85,27.8,21.1,1008.8,360.0,3.1
